session_path,subject_id,session_id,trial,trial_uid,id,photostim_onset,photostim_power,photostim_duration,task,task_protocol,trial_instruction,early_lick,outcome,auto_water,free_water,start_time,stop_time,presample_start_times,presample_stop_times,sample_start_times,sample_stop_times,delay_start_times,delay_stop_times,go_start_times,go_stop_times,left_lick_times,right_lick_times,photostim_start_times,photostim_stop_times,trial_time_total,trialend_start_times,trialend_stop_times
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,200,200,199,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,1401.2915,1406.2875,1401.7915,1402.6201,1402.6201,1403.2701,1403.2701,1404.4701,1404.4701,1405.9701,"1404.7615, 1404.8837, 1405.0208, 1405.1684, 1405.3039, 1405.4393, 1405.5732, 1405.6995, 1405.8196, 1405.9491, 1406.0805, 1406.2078",,,,4.995999999999867,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,201,201,200,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,1409.0551,1413.8324,1409.5551,1410.2347,1410.2347,1410.8847,1410.8847,1412.0847,1412.0847,1413.5847,"1412.3064, 1412.4299, 1412.5764, 1412.7069, 1412.8519, 1412.8885, 1412.9835, 1413.0199, 1413.1155, 1413.2503, 1413.3972",,,,4.777299999999968,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,202,202,201,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,1415.8211,1420.6078,1416.3211,1417.1045,1417.1045,1417.7545,1417.7545,1418.9545,1418.9545,1420.4545,,"1419.0818, 1419.1999, 1419.3515, 1419.4751, 1419.6066, 1419.6453, 1419.7461, 1419.8724, 1419.9956, 1420.0216, 1420.1345, 1420.2599, 1420.4092, 1420.5488",,,4.78670000000011,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,203,203,202,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,1423.2529,1428.1863,1423.7529,1424.624,1424.624,1425.274,1425.274,1426.474,1426.474,1427.974,"1426.6603, 1426.7700, 1426.9164, 1427.0535, 1427.1829, 1427.3144, 1427.4443, 1427.4754, 1427.5668, 1427.5990, 1427.7023, 1427.8259, 1427.9515, 1428.0775",,,,4.93340000000012,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,204,204,203,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,1430.7711,1435.5881,1431.2711,1431.9899,1431.9899,1432.6399,1432.6399,1433.8399,1433.8399,1435.3399,"1434.0621, 1434.1776, 1434.3399, 1434.4894, 1434.5196, 1434.6200, 1434.7372, 1434.8640, 1434.9915, 1435.1057, 1435.2297, 1435.3615, 1435.4749",,,,4.817000000000007,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,205,205,204,2.016,5.500,0.5000,audio delay,1,left,no early,hit,0,0,1439.4744,1444.3799,1439.9744,1440.8405,1440.8405,1441.4905,1441.4905,1442.6905,1442.6905,1444.1905,"1442.8539, 1442.9882, 1443.1295, 1443.2722, 1443.4132, 1443.5377, 1443.6692, 1443.8031, 1443.9374, 1444.0759, 1444.0950, 1444.1059, 1444.1947, 1444.3126",,1441.4904,1441.9904,4.905499999999847,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,206,206,205,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,1448.255,1453.0153,1448.755,1449.4179,1449.4179,1450.0679,1450.0679,1451.2679,1451.2679,1452.7679,"1451.4893, 1451.6198, 1451.7576, 1451.8991, 1452.0433, 1452.0915, 1452.1817, 1452.3163, 1452.4331, 1452.5551, 1452.6975, 1452.8266, 1452.9496",,,,4.760299999999916,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,207,207,206,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,1455.5198,1460.1832,1456.0198,1456.6816,1456.6816,1457.3316,1457.3316,1458.5316,1458.5316,1460.0316,,"1458.6572, 1458.7902, 1458.9266, 1459.0707, 1459.1779, 1459.3238, 1459.4635, 1459.5876, 1459.7140, 1459.8774, 1460.0243, 1460.1418",,,4.6633999999999105,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,208,208,207,N/A,N/A,N/A,audio delay,1,left,no early,miss,0,0,1462.4482,1465.7853,1462.9482,1463.7165,1463.7165,1464.3665,1464.3665,1465.5665,1465.5665,,,1465.6853,,,3.337099999999964,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,209,209,208,2.035,5.500,0.5000,audio delay,1,right,no early,hit,0,0,1467.8247,1472.6654,1468.3247,1469.2093,1469.2093,1469.8593,1469.8593,1471.0593,1471.0593,1472.5593,,"1471.1394, 1471.2693, 1471.4199, 1471.5540, 1471.6888, 1471.8111, 1471.9609, 1472.0975, 1472.2346, 1472.3525, 1472.4989, 1472.6246",1469.8597,1470.3597,4.840700000000197,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,210,210,209,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,1475.0882,1479.8322,1475.5882,1476.3452,1476.3452,1476.9952,1476.9952,1478.1952,1478.1952,1479.6952,,"1478.3062, 1478.4326, 1478.5768, 1478.7107, 1478.8232, 1478.9757, 1479.1111, 1479.2525, 1479.3678, 1479.5151, 1479.6606, 1479.8015",,,4.744000000000142,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,211,211,210,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,1482.3913,1487.1736,1482.8913,1483.643,1483.643,1484.293,1484.293,1485.493,1485.493,1486.993,,"1485.6476, 1485.7582, 1485.9001, 1486.0311, 1486.1774, 1486.2858, 1486.4139, 1486.5496, 1486.6810, 1486.8093, 1486.9474, 1487.1018",,,4.7823000000000775,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,212,212,211,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,1490.866,1495.7666,1491.366,1492.238,1492.238,1492.888,1492.888,1494.088,1494.088,1495.588,,"1494.2406, 1494.3955, 1494.5405, 1494.6763, 1494.8129, 1494.9361, 1494.9666, 1495.0644, 1495.1899, 1495.3301, 1495.4730, 1495.5974, 1495.7371",,,4.90059999999994,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,213,213,212,N/A,N/A,N/A,audio delay,1,left,no early,miss,0,0,1498.3611,1501.7707,1498.8611,1499.6875,1499.6875,1500.3375,1500.3375,1501.5375,1501.5375,,,1501.6707,,,3.409599999999955,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,214,214,213,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,1503.8167,1508.7049,1504.3167,1505.052,1505.052,1505.702,1505.702,1506.902,1506.902,1508.402,"1507.1789, 1507.2971, 1507.4679, 1507.6098, 1507.7338, 1507.8548, 1507.9822, 1508.1109, 1508.2339, 1508.3580, 1508.4839, 1508.6295",,,,4.88819999999987,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,215,215,214,N/A,N/A,N/A,audio delay,1,left,no early,miss,0,0,1510.7742,1514.0336,1511.2742,1511.9388,1511.9388,1512.5888,1512.5888,1513.7888,1513.7888,,,1513.9336,,,3.259399999999914,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,216,216,215,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,1516.0761,1520.8543,1516.5761,1517.2632,1517.2632,1517.9132,1517.9132,1519.1132,1519.1132,1520.6132,"1519.3283, 1519.4742, 1519.6043, 1519.6441, 1519.7356, 1519.8583, 1519.9829, 1520.1042, 1520.2342, 1520.3525, 1520.4753, 1520.6204, 1520.7452",,,,4.77819999999997,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,217,217,216,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,1523.1742,1528.0045,1523.6742,1524.5126,1524.5126,1525.1626,1525.1626,1526.3626,1526.3626,1527.8626,,"1526.4785, 1526.5940, 1526.7340, 1526.8718, 1526.9984, 1527.1428, 1527.2687, 1527.3903, 1527.5415, 1527.6673, 1527.8230, 1527.9659",,,4.830300000000079,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,218,218,217,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,1530.1236,1534.744,1530.6236,1531.2884,1531.2884,1531.9384,1531.9384,1533.1384,1533.1384,1534.6384,,"1533.2180, 1533.3301, 1533.4659, 1533.5934, 1533.7310, 1533.8466, 1533.9731, 1534.1169, 1534.2468, 1534.3748, 1534.5030, 1534.6424",,,4.620400000000018,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,219,219,218,N/A,N/A,N/A,audio delay,1,left,no early,miss,0,0,1537.2222,1540.5431,1537.7222,1538.4716,1538.4716,1539.1216,1539.1216,1540.3216,1540.3216,,,1540.4431,,,3.320900000000165,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,220,220,219,N/A,N/A,N/A,audio delay,1,right,no early,miss,0,0,1542.7578,1546.1277,1543.2578,1543.9668,1543.9668,1544.6168,1544.6168,1545.8168,1545.8168,,1546.0277,,,,3.369899999999916,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,221,221,220,N/A,N/A,N/A,audio delay,1,right,no early,miss,0,0,1548.1374,1551.6332,1548.6374,1549.4712,1549.4712,1550.1212,1550.1212,1551.3212,1551.3212,,1551.5332,,,,3.4957999999999174,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,222,222,221,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,1553.8676,1558.6655,1554.3676,1555.1496,1555.1496,1555.7996,1555.7996,1556.9996,1556.9996,1558.4996,,"1557.1395, 1557.2567, 1557.3837, 1557.5207, 1557.6488, 1557.7833, 1557.9118, 1558.0362, 1558.1793, 1558.3206, 1558.4571, 1558.5978",,,4.797900000000027,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,223,223,222,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,1560.9262,1565.7293,1561.4262,1562.1048,1562.1048,1562.7548,1562.7548,1563.9548,1563.9548,1565.4548,,"1564.2033, 1564.3239, 1564.4619, 1564.6006, 1564.7219, 1564.8652, 1565.0045, 1565.1307, 1565.2496, 1565.3773, 1565.5425, 1565.6812",,,4.8030999999998585,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,224,224,223,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,1568.4111,1573.2059,1568.9111,1569.6465,1569.6465,1570.2965,1570.2965,1571.4965,1571.4965,1572.9965,"1571.6799, 1571.8176, 1571.9529, 1572.0857, 1572.1070, 1572.2043, 1572.3386, 1572.4558, 1572.5783, 1572.7108, 1572.8218, 1572.9439, 1573.0785",,,,4.794799999999896,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,225,225,224,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,1575.9789,1580.8006,1576.4789,1577.1897,1577.1897,1577.8397,1577.8397,1579.0397,1579.0397,1580.5397,,"1579.2746, 1579.4030, 1579.5445, 1579.6809, 1579.8168, 1579.9351, 1580.0848, 1580.2153, 1580.3307, 1580.4874, 1580.6075, 1580.7408",,,4.821699999999964,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,226,226,225,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,1584.2042,1588.9975,1584.7042,1585.3724,1585.3724,1586.0224,1586.0224,1587.2224,1587.2224,1588.7224,"1587.4715, 1587.5940, 1587.7465, 1587.8821, 1588.0007, 1588.1347, 1588.2604, 1588.3772, 1588.5012, 1588.6127, 1588.7415, 1588.8748, 1588.9893",,,,4.793300000000045,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,227,227,226,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,1591.3932,1596.2755,1591.8932,1592.6917,1592.6917,1593.3417,1593.3417,1594.5417,1594.5417,1596.0417,"1594.7495, 1594.8749, 1595.0207, 1595.1437, 1595.2787, 1595.4081, 1595.4292, 1595.5348, 1595.6514, 1595.7797, 1595.9102, 1596.0417, 1596.1747",,,,4.8822999999999865,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,228,228,227,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,1598.3445,1603.0773,1598.8445,1599.5621,1599.5621,1600.2121,1600.2121,1601.4121,1601.4121,1602.9121,"1601.5513, 1601.6572, 1601.8085, 1601.9386, 1602.0701, 1602.1987, 1602.2367, 1602.3374, 1602.4392, 1602.5623, 1602.6791, 1602.8027, 1602.9321, 1603.0606",,,,4.7327999999999975,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,229,229,228,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,1605.7899,1610.6928,1606.2899,1607.0712,1607.0712,1607.7212,1607.7212,1608.9212,1608.9212,1610.4212,"1609.1668, 1609.3013, 1609.4310, 1609.5609, 1609.6826, 1609.8046, 1609.9440, 1610.0560, 1610.1862, 1610.3238, 1610.4285, 1610.5429, 1610.6645",,,,4.902900000000045,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,230,230,229,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,1614.4324,1619.2832,1614.9324,1615.7998,1615.7998,1616.4498,1616.4498,1617.6498,1617.6498,1619.1498,,"1617.7572, 1617.8893, 1618.0212, 1618.1506, 1618.2964, 1618.4072, 1618.5523, 1618.6687, 1618.8087, 1618.9573, 1619.0746, 1619.2096, 1619.2513",,,4.850800000000163,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,231,231,230,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,1621.6824,1626.4482,1622.1824,1622.892,1622.892,1623.542,1623.542,1624.742,1624.742,1626.242,"1624.9222, 1625.0447, 1625.0806, 1625.1976, 1625.3298, 1625.4569, 1625.5816, 1625.7036, 1625.8221, 1625.9457, 1626.0705, 1626.1991, 1626.3289",,,,4.765800000000127,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,232,232,231,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,1628.8334,1633.6061,1629.3334,1630.013,1630.013,1630.663,1630.663,1631.863,1631.863,1633.363,,"1632.0801, 1632.1880, 1632.3436, 1632.4688, 1632.5051, 1632.5979, 1632.7380, 1632.8788, 1633.0054, 1633.1288, 1633.2885, 1633.4325, 1633.5461",,,4.772699999999986,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,233,233,232,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,1636.1422,1640.8043,1636.6422,1637.3036,1637.3036,1637.9536,1637.9536,1639.1536,1639.1536,1640.6536,,"1639.2783, 1639.4171, 1639.5511, 1639.6920, 1639.8010, 1639.9387, 1640.0746, 1640.2023, 1640.3588, 1640.4688, 1640.6170, 1640.7567",,,4.6621000000000095,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,234,234,233,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,1643.9313,1648.8216,1644.4313,1645.2544,1645.2544,1645.9044,1645.9044,1647.1044,1647.1044,1648.6044,,"1647.2956, 1647.4422, 1647.5825, 1647.7039, 1647.8378, 1647.9607, 1648.1009, 1648.1235, 1648.2112, 1648.3533, 1648.5038, 1648.6497, 1648.7973",,,4.890300000000025,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,235,235,234,1.932,5.500,0.5000,audio delay,1,right,no early,miss,0,0,1650.8478,1654.3382,1651.3478,1652.1295,1652.1295,1652.7795,1652.7795,1653.9795,1653.9795,,1654.2382,,1652.7798,1653.2798,3.4903999999999087,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,236,236,235,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,1656.5629,1661.4547,1657.0629,1657.7794,1657.7794,1658.4294,1658.4294,1659.6294,1659.6294,1661.1294,"1659.9287, 1659.9517, 1660.0839, 1660.2007, 1660.3283, 1660.4519, 1660.5579, 1660.6820, 1660.7973, 1660.9311, 1661.0416, 1661.1596, 1661.2799, 1661.4070",,,,4.891800000000103,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,237,237,236,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,1665.1415,1670.0296,1665.6415,1666.4329,1666.4329,1667.0829,1667.0829,1668.2829,1668.2829,1669.7829,"1668.5036, 1668.6236, 1668.7633, 1668.8938, 1669.0228, 1669.1480, 1669.2708, 1669.3965, 1669.5407, 1669.6747, 1669.7931, 1669.9283",,,,4.888100000000122,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,238,238,237,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,1678.9603,1683.721,1679.4603,1680.1232,1680.1232,1680.7732,1680.7732,1681.9732,1681.9732,1683.4732,"1682.1950, 1682.3214, 1682.4792, 1682.6333, 1682.7530, 1682.8733, 1683.0170, 1683.2798, 1683.4078, 1683.5431, 1683.6799",,,,4.760700000000043,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,239,239,238,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,1686.3136,1691.0494,1686.8136,1687.5475,1687.5475,1688.1975,1688.1975,1689.3975,1689.3975,1690.8975,,"1689.5234, 1689.6600, 1689.8018, 1689.9332, 1690.0594, 1690.1818, 1690.3358, 1690.4631, 1690.5839, 1690.7337, 1690.8673, 1690.9947",,,4.735800000000154,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,240,240,239,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,1693.9139,1698.8292,1694.4139,1695.2535,1695.2535,1695.9035,1695.9035,1697.1035,1697.1035,1698.6035,,"1697.3032, 1697.4190, 1697.5659, 1697.7019, 1697.8381, 1697.9612, 1698.0897, 1698.2083, 1698.3501, 1698.4736, 1698.6038, 1698.7494",,,4.915299999999888,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,241,241,240,1.967,5.500,0.5000,audio delay,1,right,no early,hit,0,0,1701.0627,1705.8824,1701.5627,1702.3792,1702.3792,1703.0292,1703.0292,1704.2292,1704.2292,1705.7292,,"1704.3564, 1704.4708, 1704.6144, 1704.7400, 1704.8554, 1704.9856, 1705.1201, 1705.2473, 1705.3864, 1705.5459, 1705.6747, 1705.8213",1703.0297,1703.5297,4.819700000000012,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,242,242,241,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,1708.4166,1713.2068,1708.9166,1709.707,1709.707,1710.357,1710.357,1711.557,1711.557,1713.057,,"1711.6808, 1711.8110, 1711.9376, 1712.0792, 1712.2094, 1712.3322, 1712.4617, 1712.5979, 1712.7171, 1712.8443, 1712.9815, 1713.1415",,,4.790199999999913,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,243,243,242,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,1715.8893,1720.7717,1716.3893,1717.181,1717.181,1717.831,1717.831,1719.031,1719.031,1720.531,"1719.2457, 1719.3566, 1719.5108, 1719.6294, 1719.6808, 1719.7697, 1719.7941, 1719.8860, 1720.0136, 1720.1247, 1720.2437, 1720.3635, 1720.4945, 1720.6188, 1720.7505",,,,4.882399999999961,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,244,244,243,1.851,5.500,0.5000,audio delay,1,right,no early,hit,0,0,1723.5657,1728.2367,1724.0657,1724.767,1724.767,1725.417,1725.417,1726.617,1726.617,1728.117,,"1726.7107, 1726.8294, 1726.9723, 1727.1105, 1727.2462, 1727.3667, 1727.4851, 1727.5160, 1727.6175, 1727.7700, 1727.8871, 1728.0253, 1728.1594",1725.4167,1725.9167,4.670999999999822,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,245,245,244,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,1732.3902,1737.1203,1732.8902,1733.6486,1733.6486,1734.2986,1734.2986,1735.4986,1735.4986,1736.9986,,"1735.5943, 1735.6998, 1735.8410, 1735.9713, 1736.0858, 1736.2236, 1736.3520, 1736.4930, 1736.6364, 1736.7537, 1736.8810, 1737.0284",,,4.730099999999993,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,246,246,245,N/A,N/A,N/A,audio delay,1,left,no early,miss,0,0,1739.3737,1742.6595,1739.8737,1740.5978,1740.5978,1741.2478,1741.2478,1742.4478,1742.4478,,,1742.5595,,,3.285799999999881,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,247,247,246,N/A,N/A,N/A,audio delay,1,right,no early,miss,0,0,1744.9773,1748.3597,1745.4773,1746.2243,1746.2243,1746.8743,1746.8743,1748.0743,1748.0743,,1748.2597,,,,3.3823999999999614,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,248,248,247,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,1750.4524,1755.2896,1750.9524,1751.8203,1751.8203,1752.4703,1752.4703,1753.6703,1753.6703,1755.1703,,"1753.7636, 1753.9057, 1754.0329, 1754.1746, 1754.2890, 1754.4382, 1754.5648, 1754.6825, 1754.8350, 1754.9638, 1755.0915, 1755.2227",,,4.837200000000166,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,249,249,248,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,1758.2657,1763.1549,1758.7657,1759.5435,1759.5435,1760.1935,1760.1935,1761.3935,1761.3935,1762.8935,"1761.6289, 1761.7648, 1761.9125, 1762.0337, 1762.1666, 1762.2916, 1762.4051, 1762.5247, 1762.6481, 1762.7766, 1762.9121, 1763.0701",,,,4.8892000000000735,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,250,250,249,N/A,N/A,N/A,audio delay,1,left,no early,miss,0,0,1765.5738,1768.88,1766.0738,1766.8291,1766.8291,1767.4791,1767.4791,1768.6791,1768.6791,,,1768.7800,,,3.306200000000217,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,251,251,250,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,1771.142,1775.9906,1771.642,1772.458,1772.458,1773.108,1773.108,1774.308,1774.308,1775.808,"1774.4646, 1774.5964, 1774.7349, 1774.8770, 1775.0309, 1775.1538, 1775.2732, 1775.3966, 1775.5169, 1775.6469, 1775.7731, 1775.8974",,,,4.848600000000033,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,252,252,251,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,1778.4738,1783.2524,1778.9738,1779.7649,1779.7649,1780.4149,1780.4149,1781.6149,1781.6149,1783.1149,,"1781.7264, 1781.8565, 1781.9883, 1782.1210, 1782.1442, 1782.2432, 1782.3705, 1782.5271, 1782.6635, 1782.7927, 1782.9304, 1783.0519, 1783.1790",,,4.778600000000097,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,253,253,252,2.041,5.500,0.5000,audio delay,1,left,no early,hit,0,0,1785.8129,1790.8039,1786.3129,1787.2043,1787.2043,1787.8543,1787.8543,1789.0543,1789.0543,1790.5543,"1789.2779, 1789.3991, 1789.4312, 1789.5528, 1789.6764, 1789.7147, 1789.8186, 1789.9439, 1790.0643, 1790.2024, 1790.3149, 1790.4433, 1790.5761, 1790.7023",,1787.8539,1788.3539,4.991000000000213,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,254,254,253,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,1792.9014,1797.7709,1793.4014,1794.1477,1794.1477,1794.7977,1794.7977,1795.9977,1795.9977,1797.4977,"1796.2449, 1796.3670, 1796.4950, 1796.6385, 1796.7652, 1796.8003, 1796.8860, 1796.9111, 1797.0147, 1797.1239, 1797.2519, 1797.3633, 1797.4775, 1797.6116, 1797.7379",,,,4.869500000000016,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,255,255,254,N/A,N/A,N/A,audio delay,1,right,no early,hit,0,0,1800.5976,1805.2712,1801.0976,1801.7966,1801.7966,1802.4466,1802.4466,1803.6466,1803.6466,1805.1466,,"1803.7452, 1803.8722, 1803.9983, 1804.1344, 1804.2555, 1804.4076, 1804.5197, 1804.6729, 1804.8153, 1804.9561, 1805.0737, 1805.2250",,,4.673599999999851,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,256,256,255,1.899,5.500,0.5000,audio delay,1,left,no early,hit,0,0,1807.5648,1812.479,1808.0648,1808.8141,1808.8141,1809.4641,1809.4641,1810.6641,1810.6641,1812.1641,"1810.9530, 1811.0892, 1811.2422, 1811.3548, 1811.4836, 1811.6093, 1811.7318, 1811.8571, 1811.9910, 1812.1055, 1812.2254, 1812.3502",,1809.4638,1809.9638,4.914199999999937,,
sub-440957/sub-440957_ses-20190211T143614_behavior+ecephys+image+ogen.nwb,440957,,257,257,256,N/A,N/A,N/A,audio delay,1,left,no early,hit,0,0,1814.8117,1819.7676,1815.3117,1816.1378,1816.1378,1816.7878,1816.7878,1817.9878,1817.9878,1819.4878,"1818.2416, 1818.2769, 1818.3699, 1818.5067, 1818.6279, 1818.7635, 1818.9020, 1818.9238, 1819.0490, 1819.0865, 1819.1763, 1819.3095, 1819.4344, 1819.5991, 1819.7570",,,,4.955899999999929,,
